,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-06-11 04:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-11 05:00:00+00:00,0,0,1,82,0.0,0.9111111111111111
2019-06-11 05:15:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-11 05:30:00+00:00,0,18,0,87,0.4090909090909091,0.9666666666666667
2019-06-11 05:45:00+00:00,0,0,0,79,0.0,0.8777777777777778
2019-06-11 06:00:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-11 06:15:00+00:00,0,0,0,81,0.0,0.9
2019-06-11 06:30:00+00:00,0,1,0,81,0.022727272727272728,0.9
2019-06-11 06:45:00+00:00,0,20,0,82,0.45454545454545453,0.9111111111111111
2019-06-11 07:00:00+00:00,0,6,0,85,0.13636363636363635,0.9444444444444444
2019-06-11 07:15:00+00:00,0,37,0,87,0.8409090909090909,0.9666666666666667
2019-06-11 07:30:00+00:00,0,25,0,84,0.5681818181818182,0.9333333333333333
2019-06-11 07:45:00+00:00,0,26,0,70,0.5909090909090909,0.7777777777777778
2019-06-11 08:00:00+00:00,0,39,0,79,0.8863636363636364,0.8777777777777778
2019-06-11 08:15:00+00:00,0,24,0,59,0.5454545454545454,0.6555555555555556
2019-06-11 08:30:00+00:00,0,32,0,72,0.7272727272727273,0.8
2019-06-11 08:45:00+00:00,0,15,0,55,0.3409090909090909,0.6111111111111112
2019-06-11 09:00:00+00:00,0,29,1,78,0.6590909090909091,0.8666666666666667
2019-06-11 09:15:00+00:00,0,34,0,65,0.7727272727272727,0.7222222222222222
2019-06-11 09:30:00+00:00,0,12,0,68,0.2727272727272727,0.7555555555555555
2019-06-11 09:45:00+00:00,0,25,0,67,0.5681818181818182,0.7444444444444445
2019-06-11 10:00:00+00:00,0,16,0,35,0.36363636363636365,0.3888888888888889
