,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-06-11 03:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-11 03:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-11 03:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 03:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 04:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-11 04:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 04:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-11 04:45:00+00:00,0,2,3,83,0.03278688524590164,0.9222222222222223
2019-06-11 05:00:00+00:00,0,3,0,81,0.04918032786885246,0.9
2019-06-11 05:15:00+00:00,0,1,0,84,0.01639344262295082,0.9333333333333333
2019-06-11 05:30:00+00:00,0,6,0,82,0.09836065573770492,0.9111111111111111
2019-06-11 05:45:00+00:00,0,1,0,82,0.01639344262295082,0.9111111111111111
2019-06-11 06:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 06:15:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-11 06:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-11 06:45:00+00:00,0,15,1,81,0.2459016393442623,0.9
2019-06-11 07:00:00+00:00,0,3,0,82,0.04918032786885246,0.9111111111111111
2019-06-11 07:15:00+00:00,0,20,0,79,0.32786885245901637,0.8777777777777778
2019-06-11 07:30:00+00:00,0,10,0,82,0.16393442622950818,0.9111111111111111
2019-06-11 07:45:00+00:00,0,24,0,66,0.39344262295081966,0.7333333333333333
2019-06-11 08:00:00+00:00,3,33,0,65,0.5409836065573771,0.7222222222222222
2019-06-11 08:15:00+00:00,0,34,0,67,0.5573770491803278,0.7444444444444445
2019-06-11 08:30:00+00:00,0,20,0,72,0.32786885245901637,0.8
2019-06-11 08:45:00+00:00,0,18,0,58,0.29508196721311475,0.6444444444444445
2019-06-11 09:00:00+00:00,0,30,0,78,0.4918032786885246,0.8666666666666667
2019-06-11 09:15:00+00:00,0,26,0,66,0.4262295081967213,0.7333333333333333
2019-06-11 09:30:00+00:00,0,32,0,60,0.5245901639344263,0.6666666666666666
2019-06-11 09:45:00+00:00,0,21,0,76,0.3442622950819672,0.8444444444444444
2019-06-11 10:00:00+00:00,0,16,0,33,0.26229508196721313,0.36666666666666664
