,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-06-11 05:30:00+00:00,0,6,0,25,0.42857142857142855,0.2777777777777778
2019-06-11 05:45:00+00:00,0,7,0,22,0.5,0.24444444444444444
2019-06-11 06:00:00+00:00,0,7,0,26,0.5,0.28888888888888886
2019-06-11 06:15:00+00:00,0,10,0,21,0.7142857142857143,0.23333333333333334
2019-06-11 06:30:00+00:00,0,5,0,20,0.35714285714285715,0.2222222222222222
2019-06-11 06:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-11 07:00:00+00:00,0,1,0,21,0.07142857142857142,0.23333333333333334
2019-06-11 07:15:00+00:00,0,9,0,16,0.6428571428571429,0.17777777777777778
2019-06-11 07:30:00+00:00,0,10,0,31,0.7142857142857143,0.34444444444444444
2019-06-11 07:45:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-11 08:00:00+00:00,0,5,0,20,0.35714285714285715,0.2222222222222222
2019-06-11 08:15:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-11 08:30:00+00:00,0,1,0,16,0.07142857142857142,0.17777777777777778
2019-06-11 08:45:00+00:00,0,5,1,22,0.35714285714285715,0.24444444444444444
2019-06-11 09:00:00+00:00,0,10,0,18,0.7142857142857143,0.2
2019-06-11 09:15:00+00:00,0,4,0,13,0.2857142857142857,0.14444444444444443
2019-06-11 09:30:00+00:00,0,5,0,10,0.35714285714285715,0.1111111111111111
2019-06-11 09:45:00+00:00,0,3,0,12,0.21428571428571427,0.13333333333333333
2019-06-11 10:00:00+00:00,0,4,0,5,0.2857142857142857,0.05555555555555555
