timestamp,crc_errors,invalid_packets,messages,polling_cycles,publications,retransmissions,packet_delivery_ratio,network_delivery_ratio
2020-03-01 15:20:00+00:00,0.0,0.0,50.0,88.0,50.0,153.0,0.2074688796680498,0.3875968992248062
2020-03-01 15:35:00+00:00,0.0,0.0,50.0,88.0,50.0,159.0,0.20242914979757085,0.3875968992248062
2020-03-01 16:10:00+00:00,1.0,0.0,54.0,91.0,54.0,139.0,0.23376623376623376,0.4186046511627907
2020-03-01 16:45:00+00:00,0.0,0.0,66.0,91.0,66.0,131.0,0.2972972972972973,0.5116279069767442
2020-03-01 17:00:00+00:00,0.0,0.0,68.0,92.0,68.0,125.0,0.31336405529953915,0.5271317829457365
2020-03-01 17:15:00+00:00,0.0,0.0,59.0,91.0,59.0,133.0,0.26339285714285715,0.4573643410852713
2020-03-01 17:30:00+00:00,0.0,0.0,66.0,91.0,66.0,123.0,0.308411214953271,0.5116279069767442
2020-03-01 17:45:00+00:00,0.0,0.0,64.0,91.0,64.0,138.0,0.2794759825327511,0.49612403100775193
2020-03-01 18:00:00+00:00,0.0,0.0,57.0,91.0,57.0,135.0,0.252212389380531,0.4418604651162791
2020-03-01 18:15:00+00:00,0.0,0.0,56.0,87.0,56.0,143.0,0.24347826086956523,0.43410852713178294
2020-03-01 18:30:00+00:00,2.0,0.0,63.0,92.0,63.0,129.0,0.2825112107623318,0.4883720930232558
2020-03-01 19:10:00+00:00,0.0,0.0,61.0,90.0,61.0,131.0,0.27601809954751133,0.4728682170542636
2020-03-01 19:25:00+00:00,0.0,0.0,65.0,93.0,65.0,127.0,0.29545454545454547,0.5038759689922481
2020-03-01 19:40:00+00:00,0.0,0.0,58.0,90.0,58.0,140.0,0.25217391304347825,0.4496124031007752
2020-03-01 19:55:00+00:00,1.0,0.0,63.0,93.0,63.0,126.0,0.2863636363636364,0.4883720930232558
2020-03-01 20:10:00+00:00,0.0,0.0,65.0,93.0,65.0,120.0,0.3051643192488263,0.5038759689922481
2020-03-01 20:25:00+00:00,0.0,0.0,71.0,93.0,71.0,116.0,0.3397129186602871,0.5503875968992248
2020-03-01 20:40:00+00:00,0.0,0.0,59.0,88.0,59.0,140.0,0.25877192982456143,0.4573643410852713
2020-03-01 21:00:00+00:00,1.0,0.0,71.0,93.0,71.0,122.0,0.3287037037037037,0.5503875968992248
2020-03-01 21:15:00+00:00,1.0,0.0,71.0,95.0,71.0,120.0,0.3287037037037037,0.5503875968992248
2020-03-01 21:30:00+00:00,0.0,0.0,59.0,92.0,59.0,136.0,0.25877192982456143,0.4573643410852713
2020-03-01 21:45:00+00:00,0.0,0.0,70.0,94.0,70.0,118.0,0.330188679245283,0.5426356589147286
2020-03-01 22:00:00+00:00,0.0,0.0,65.0,92.0,65.0,127.0,0.2968036529680365,0.5038759689922481
2020-03-01 22:15:00+00:00,0.0,0.0,62.0,93.0,62.0,130.0,0.27802690582959644,0.4806201550387597
2020-03-01 22:30:00+00:00,0.0,0.0,60.0,92.0,60.0,132.0,0.26785714285714285,0.46511627906976744
2020-03-01 22:45:00+00:00,2.0,0.0,71.0,95.0,71.0,121.0,0.3256880733944954,0.5503875968992248
2020-03-01 23:00:00+00:00,2.0,0.0,62.0,91.0,62.0,130.0,0.27802690582959644,0.4806201550387597
2020-03-01 23:15:00+00:00,0.0,0.0,71.0,96.0,71.0,119.0,0.3302325581395349,0.5503875968992248
2020-03-01 23:30:00+00:00,1.0,0.0,68.0,91.0,68.0,124.0,0.3148148148148148,0.5271317829457365
2020-03-01 23:45:00+00:00,1.0,0.0,67.0,92.0,67.0,131.0,0.29910714285714285,0.5193798449612403
2020-03-02 00:00:00+00:00,0.0,0.0,68.0,93.0,68.0,123.0,0.3148148148148148,0.5271317829457365
2020-03-02 00:15:00+00:00,0.0,0.0,64.0,92.0,64.0,129.0,0.2895927601809955,0.49612403100775193
2020-03-02 00:30:00+00:00,0.0,0.0,66.0,93.0,66.0,127.0,0.3,0.5116279069767442
2020-03-02 00:50:00+00:00,1.0,0.0,58.0,88.0,58.0,140.0,0.25327510917030566,0.4496124031007752
2020-03-02 01:05:00+00:00,0.0,0.0,76.0,97.0,76.0,114.0,0.36018957345971564,0.5891472868217055
2020-03-02 01:20:00+00:00,0.0,0.0,62.0,90.0,62.0,133.0,0.27802690582959644,0.4806201550387597
2020-03-02 01:35:00+00:00,0.0,0.0,76.0,98.0,76.0,107.0,0.37073170731707317,0.5891472868217055
2020-03-02 01:50:00+00:00,4.0,0.0,64.0,92.0,64.0,121.0,0.29493087557603687,0.49612403100775193
2020-03-02 02:05:00+00:00,1.0,0.0,72.0,94.0,72.0,125.0,0.32727272727272727,0.5581395348837209
2020-03-02 02:20:00+00:00,2.0,0.0,73.0,94.0,73.0,114.0,0.3476190476190476,0.5658914728682171
2020-03-02 02:35:00+00:00,4.0,0.0,76.0,95.0,76.0,102.0,0.3781094527363184,0.5891472868217055
2020-03-02 03:20:00+00:00,1.0,0.0,72.0,95.0,72.0,119.0,0.33488372093023255,0.5581395348837209
2020-03-02 03:35:00+00:00,0.0,0.0,61.0,92.0,61.0,135.0,0.2687224669603524,0.4728682170542636
2020-03-02 03:50:00+00:00,0.0,0.0,61.0,92.0,61.0,129.0,0.27601809954751133,0.4728682170542636
2020-03-02 04:05:00+00:00,1.0,0.0,64.0,89.0,64.0,128.0,0.29357798165137616,0.49612403100775193
2020-03-02 04:20:00+00:00,0.0,0.0,76.0,95.0,76.0,115.0,0.3619047619047619,0.5891472868217055
2020-03-02 04:35:00+00:00,0.0,0.0,60.0,88.0,60.0,136.0,0.26785714285714285,0.46511627906976744
2020-03-02 04:50:00+00:00,2.0,0.0,60.0,89.0,60.0,133.0,0.26785714285714285,0.46511627906976744
2020-03-02 05:10:00+00:00,1.0,0.0,70.0,97.0,70.0,119.0,0.3225806451612903,0.5426356589147286
2020-03-02 05:45:00+00:00,1.0,0.0,60.0,90.0,60.0,132.0,0.26905829596412556,0.46511627906976744
2020-03-02 06:00:00+00:00,1.0,0.0,56.0,88.0,56.0,142.0,0.24242424242424243,0.43410852713178294
2020-03-02 06:15:00+00:00,0.0,0.0,41.0,85.0,41.0,169.0,0.16141732283464566,0.3178294573643411
2020-03-02 06:30:00+00:00,0.0,0.0,65.0,94.0,65.0,131.0,0.28888888888888886,0.5038759689922481
2020-03-02 06:45:00+00:00,1.0,0.0,57.0,91.0,57.0,146.0,0.23949579831932774,0.4418604651162791
2020-03-02 07:00:00+00:00,1.0,0.0,57.0,90.0,57.0,145.0,0.24152542372881355,0.4418604651162791
2020-03-02 07:15:00+00:00,0.0,0.0,59.0,91.0,59.0,146.0,0.2489451476793249,0.4573643410852713
2020-03-02 07:30:00+00:00,0.0,0.0,59.0,91.0,59.0,148.0,0.24686192468619247,0.4573643410852713
2020-03-02 07:45:00+00:00,0.0,0.0,52.0,89.0,52.0,157.0,0.21138211382113822,0.40310077519379844
2020-03-02 08:00:00+00:00,0.0,0.0,55.0,91.0,55.0,151.0,0.22727272727272727,0.4263565891472868
2020-03-02 08:15:00+00:00,1.0,0.0,47.0,88.0,47.0,160.0,0.18875502008032127,0.3643410852713178
2020-03-02 08:30:00+00:00,0.0,0.0,59.0,91.0,59.0,143.0,0.25213675213675213,0.4573643410852713
2020-03-02 08:45:00+00:00,0.0,0.0,44.0,86.0,44.0,166.0,0.1746031746031746,0.34108527131782945
2020-03-02 09:05:00+00:00,2.0,0.0,50.0,89.0,50.0,158.0,0.20080321285140562,0.3875968992248062
2020-03-02 09:20:00+00:00,1.0,0.0,50.0,89.0,50.0,149.0,0.20920502092050208,0.3875968992248062
2020-03-02 09:35:00+00:00,1.0,0.0,58.0,91.0,58.0,139.0,0.2510822510822511,0.4496124031007752
2020-03-02 09:50:00+00:00,3.0,0.0,62.0,92.0,62.0,134.0,0.27074235807860264,0.4806201550387597
2020-03-02 10:05:00+00:00,2.0,0.0,60.0,94.0,60.0,137.0,0.2575107296137339,0.46511627906976744
2020-03-02 10:20:00+00:00,1.0,0.0,54.0,89.0,54.0,153.0,0.2222222222222222,0.4186046511627907
2020-03-02 10:35:00+00:00,0.0,0.0,63.0,93.0,63.0,142.0,0.2680851063829787,0.4883720930232558
2020-03-02 10:50:00+00:00,1.0,0.0,62.0,95.0,62.0,134.0,0.26956521739130435,0.4806201550387597
2020-03-02 11:05:00+00:00,0.0,0.0,64.0,98.0,64.0,131.0,0.2794759825327511,0.49612403100775193
2020-03-02 11:20:00+00:00,0.0,0.0,67.0,95.0,67.0,131.0,0.29646017699115046,0.5193798449612403
2020-03-02 11:35:00+00:00,0.0,0.0,58.0,92.0,58.0,142.0,0.24786324786324787,0.4496124031007752
2020-03-02 11:50:00+00:00,0.0,0.0,68.0,93.0,68.0,128.0,0.3076923076923077,0.5271317829457365
2020-03-02 12:05:00+00:00,0.0,0.0,63.0,91.0,63.0,136.0,0.2775330396475771,0.4883720930232558
2020-03-02 12:20:00+00:00,0.0,0.0,64.0,94.0,64.0,133.0,0.28193832599118945,0.49612403100775193
2020-03-02 12:35:00+00:00,1.0,0.0,68.0,95.0,68.0,131.0,0.29955947136563876,0.5271317829457365
2020-03-02 12:50:00+00:00,2.0,0.0,68.0,97.0,68.0,128.0,0.29955947136563876,0.5271317829457365
2020-03-02 13:10:00+00:00,1.0,0.0,71.0,96.0,71.0,122.0,0.3242009132420091,0.5503875968992248
2020-03-02 13:25:00+00:00,0.0,0.0,72.0,97.0,72.0,120.0,0.3317972350230415,0.5581395348837209
2020-03-02 14:00:00+00:00,1.0,0.0,56.0,91.0,56.0,139.0,0.24242424242424243,0.43410852713178294
2020-03-02 14:15:00+00:00,0.0,0.0,76.0,98.0,76.0,112.0,0.3619047619047619,0.5891472868217055
2020-03-02 14:35:00+00:00,0.0,0.0,66.0,90.0,66.0,138.0,0.2894736842105263,0.5116279069767442
2020-03-02 14:50:00+00:00,1.0,0.0,79.0,99.0,79.0,106.0,0.38349514563106796,0.6124031007751938
2020-03-02 15:05:00+00:00,0.0,0.0,63.0,93.0,63.0,135.0,0.27631578947368424,0.4883720930232558
2020-03-02 15:20:00+00:00,2.0,0.0,68.0,94.0,68.0,121.0,0.31336405529953915,0.5271317829457365
2020-03-02 15:35:00+00:00,2.0,0.0,61.0,92.0,61.0,135.0,0.2663755458515284,0.4728682170542636
2020-03-02 15:50:00+00:00,0.0,0.0,70.0,92.0,70.0,126.0,0.3211009174311927,0.5426356589147286
2020-03-02 16:25:00+00:00,0.0,0.0,68.0,93.0,68.0,127.0,0.3090909090909091,0.5271317829457365
2020-03-02 16:40:00+00:00,0.0,0.0,73.0,94.0,73.0,120.0,0.3411214953271028,0.5658914728682171
2020-03-02 16:55:00+00:00,0.0,0.0,76.0,95.0,76.0,111.0,0.36893203883495146,0.5891472868217055
2020-03-02 17:10:00+00:00,4.0,0.0,86.0,101.0,86.0,86.0,0.450261780104712,0.6666666666666666
2020-03-02 17:25:00+00:00,0.0,0.0,77.0,94.0,77.0,104.0,0.3888888888888889,0.5968992248062015
2020-03-02 17:40:00+00:00,1.0,0.0,75.0,95.0,75.0,114.0,0.35714285714285715,0.5813953488372093
2020-03-02 17:55:00+00:00,1.0,0.0,82.0,100.0,82.0,91.0,0.4270833333333333,0.6356589147286822
2020-03-02 18:10:00+00:00,1.0,0.0,74.0,96.0,74.0,107.0,0.3627450980392157,0.5736434108527132
